unix,date,open,high,low,close,Volume USD,symbol,macd,macd_signal,macd_hist,rsi,volume,taker_buy_base,volume_delta,cvd,cvd_rolling,ppo,ppo_signal,ppo_hist,delta,ma_7,ma_25,ma_99,oi,oi_usd,funding_rate
1513764000,2017-12-20 10:00:00,16910.95,17450.0,16894.38,17241.62,9756938.24484625,BTCUSD,-294.996678,-388.926674,93.929996,51.0,,,,,,-1.722439,-2.251903,0.529464,,16672.28,16991.28,18328.02,,,
1513767600,2017-12-20 11:00:00,17241.62,17448.0,16900.0,17253.0,4422392.03144221,BTCUSD,-239.536329,-359.048605,119.512277,51.12,,,,,,-1.397851,-2.081093,0.683242,,16743.28,17007.32,18323.3,,,
1513771200,2017-12-20 12:00:00,17253.0,17720.35,17200.0,17689.99,6576961.40000893,BTCUSD,-158.495128,-318.93791,160.442782,55.63,,,,,,-0.922713,-1.849417,0.926704,,16941.85,17024.92,18322.31,,,
1513774800,2017-12-20 13:00:00,17689.0,17689.0,16720.04,16891.0,8043492.78093284,BTCUSD,-156.932191,-286.536766,129.604575,47.08,,,,,,-0.914743,-1.662482,0.747739,,17041.14,16998.54,18313.38,,,
1513778400,2017-12-20 14:00:00,16901.35,17250.01,16858.01,17021.0,5571870.5749259,BTCUSD,-143.548897,-257.939192,114.390295,48.46,,,,,,-0.83722,-1.49743,0.660209,,17136.4,16981.78,18305.21,,,
1513782000,2017-12-20 15:00:00,17045.93,17132.99,16321.0,16505.0,6647152.37416105,BTCUSD,-172.589918,-240.869337,68.279419,43.58,,,,,,-1.009391,-1.399822,0.390431,,17072.12,16978.98,18290.92,,,
1513785600,2017-12-20 16:00:00,16540.0,16543.9,16000.0,16200.02,9375233.30250672,BTCUSD,-217.704908,-236.236451,18.531544,40.95,,,,,,-1.278221,-1.375502,0.097281,,16971.66,16940.38,18270.52,,,
1513789200,2017-12-20 17:00:00,16200.02,16970.0,16200.02,16856.86,6563192.05257251,BTCUSD,-198.172949,-228.623751,30.450802,48.2,,,,,,-1.164428,-1.333287,0.168859,,16916.7,16903.75,18253.52,,,
1513792800,2017-12-20 18:00:00,16898.41,16939.48,16568.0,16800.0,3367633.4972061,BTCUSD,-185.147591,-219.928519,34.780928,47.65,,,,,,-1.088931,-1.284416,0.195485,,16851.98,16860.16,18233.81,,,
1513796400,2017-12-20 19:00:00,16800.0,16896.05,16401.0,16782.0,3421110.12688409,BTCUSD,-174.268492,-210.796514,36.528021,47.47,,,,,,-1.025933,-1.232719,0.206786,,16722.27,16814.95,18214.75,,,
1513800000,2017-12-20 20:00:00,16782.05,16900.0,16519.04,16800.01,3188341.78364115,BTCUSD,-162.322321,-201.101675,38.779354,47.68,,,,,,-0.956382,-1.177452,0.22107,,16709.27,16782.06,18195.56,,,
1513803600,2017-12-20 21:00:00,16800.01,16823.29,16100.0,16280.0,3654150.18399001,BTCUSD,-192.595237,-199.400387,6.80515,42.27,,,,,,-1.138186,-1.169599,0.031412,,16603.41,16740.16,18170.64,,,
1513807200,2017-12-20 22:00:00,16280.7,16474.0,15830.13,16311.17,6227318.78629612,BTCUSD,-211.63202,-201.846714,-9.785306,42.69,,,,,,-1.254037,-1.186486,-0.067551,,16575.72,16729.61,18141.26,,,
1513810800,2017-12-20 23:00:00,16342.71,16600.0,16070.0,16488.98,3936932.31449168,BTCUSD,-209.950845,-203.46754,-6.483305,45.14,,,,,,-1.246193,-1.198428,-0.047765,,16617.0,16722.77,18114.64,,,
1513814400,2017-12-21 00:00:00,16480.52,16859.02,16400.0,16802.99,6842846.12909514,BTCUSD,-181.191851,-199.012402,17.820551,49.27,,,,,,-1.0757,-1.173882,0.098182,,16609.31,16703.08,18090.42,,,
1513818000,2017-12-21 01:00:00,16809.45,16809.47,16400.01,16629.47,12060041.86118367,BTCUSD,-170.437063,-193.297335,22.860271,47.16,,,,,,-1.012807,-1.141667,0.12886,,16584.95,16722.53,18062.34,,,
1513821600,2017-12-21 02:00:00,16550.59,16800.0,16500.01,16525.31,10065219.01581107,BTCUSD,-168.377705,-188.313409,19.935704,45.89,,,,,,-1.001905,-1.113715,0.11181,,16548.28,16737.72,18036.3,,,
1513825200,2017-12-21 03:00:00,16529.13,16990.99,16375.29,16901.03,11047139.83512092,BTCUSD,-134.873447,-177.625416,42.751969,51.02,,,,,,-0.802206,-1.051413,0.249207,,16562.71,16725.76,18014.66,,,
1513828800,2017-12-21 04:00:00,16901.03,17050.0,16808.5,16900.0,5407653.40169842,BTCUSD,-107.168818,-163.534097,56.365278,51.01,,,,,,-0.637179,-0.968566,0.331387,,16651.28,16733.75,17994.44,,,
1513832400,2017-12-21 05:00:00,16900.0,16915.79,16600.0,16792.91,5174907.77593822,BTCUSD,-92.784407,-149.384159,56.599751,49.45,,,,,,-0.551719,-0.885197,0.333477,,16720.1,16735.23,17971.13,,,
1513836000,2017-12-21 06:00:00,16792.91,17187.0,16750.0,17151.07,5596696.39700142,BTCUSD,-51.88603,-129.884533,77.998503,54.44,,,,,,-0.308074,-0.769772,0.461698,,16814.68,16769.27,17952.27,,,
1513839600,2017-12-21 07:00:00,17151.06,17309.5,16888.0,17038.99,14139978.90052355,BTCUSD,-28.192702,-109.546167,81.353465,52.69,,,,,,-0.16725,-0.649268,0.482018,,16848.4,16802.99,17933.72,,,
1513843200,2017-12-21 08:00:00,17046.02,17049.99,16666.0,16771.22,12040869.0518745,BTCUSD,-30.668839,-93.770701,63.101862,48.66,,,,,,-0.182008,-0.555816,0.373808,,16868.65,16819.67,17909.5,,,
1513846800,2017-12-21 09:00:00,16771.11,16889.82,16632.0,16633.0,14679709.56871128,BTCUSD,-43.285427,-83.673646,40.388219,46.68,,,,,,-0.257128,-0.496078,0.23895,,16884.03,16806.79,17883.35,,,
1513850400,2017-12-21 10:00:00,16633.01,16648.94,16249.98,16449.78,15092388.42897012,BTCUSD,-67.292777,-80.397473,13.104695,44.11,,,,,,-0.400416,-0.476946,0.07653,,16819.57,16788.66,17852.91,,,
1513854000,2017-12-21 11:00:00,16449.78,16608.16,16305.59,16490.99,10148446.91521135,BTCUSD,-82.047678,-80.727514,-1.320164,44.84,,,,,,-0.488891,-0.479335,-0.009556,,16761.14,16758.63,17825.13,,,
1513857600,2017-12-21 12:00:00,16491.0,16658.03,16448.61,16497.98,17591362.49850753,BTCUSD,-92.115162,-83.005043,-9.110119,44.98,,,,,,-0.549569,-0.493382,-0.056187,,16719.0,16728.43,17794.52,,,
1513861200,2017-12-21 13:00:00,16497.49,16549.76,16000.01,16010.0,12959588.34958065,BTCUSD,-137.880227,-93.98008,-43.900147,38.11,,,,,,-0.825349,-0.559775,-0.265574,,16555.99,16661.23,17758.36,,,
1513864800,2017-12-21 14:00:00,16013.02,16196.56,15288.0,15474.97,18045341.58259901,BTCUSD,-214.845218,-118.153108,-96.69211,32.29,,,,,,-1.293117,-0.706443,-0.586673,,16332.56,16604.59,17715.59,,,
1513868400,2017-12-21 15:00:00,15474.87,15579.99,14022.0,14400.0,35413751.13392354,BTCUSD,-358.449638,-166.212414,-192.237224,24.27,,,,,,-2.17896,-1.000947,-1.178014,,15993.82,16499.75,17665.5,,,
1513872000,2017-12-21 16:00:00,14400.0,15419.07,14350.0,15250.0,22609720.6541353,BTCUSD,-399.06906,-212.783743,-186.285317,37.49,,,,,,-2.439064,-1.28857,-1.150494,,15796.25,16449.55,17622.17,,,
1513875600,2017-12-21 17:00:00,15250.0,15250.0,14302.95,14722.01,17617324.93820475,BTCUSD,-468.464458,-263.919886,-204.544572,33.57,,,,,,-2.884613,-1.607779,-1.276834,,15549.42,16390.43,17576.59,,,
1513879200,2017-12-21 18:00:00,14736.01,14850.0,14457.49,14660.9,14443595.41423809,BTCUSD,-522.370318,-315.609972,-206.760345,33.14,,,,,,-3.23988,-1.934199,-1.305681,,15287.98,16302.59,17530.53,,,
1513882800,2017-12-21 19:00:00,14640.98,14790.0,14360.0,14700.94,11515340.21070327,BTCUSD,-555.457241,-363.579426,-191.877815,33.74,,,,,,-3.467752,-2.24091,-1.226843,,15031.26,16218.63,17487.61,,,
1513886400,2017-12-21 20:00:00,14700.94,15180.0,14691.03,14816.98,10460409.56174868,BTCUSD,-565.793295,-404.0222,-161.771095,35.55,,,,,,-3.552006,-2.503129,-1.048877,,14860.83,16140.03,17444.05,,,
1513890000,2017-12-21 21:00:00,14816.43,15397.98,14801.0,15395.0,13162119.26351342,BTCUSD,-521.333699,-427.4845,-93.849199,43.79,,,,,,-3.281037,-2.658711,-0.622327,,14849.4,16083.83,17410.24,,,
1513893600,2017-12-21 22:00:00,15365.03,15520.0,15230.96,15344.8,12769809.73110462,BTCUSD,-484.564115,-438.900423,-45.663692,43.27,,,,,,-3.057387,-2.738446,-0.318941,,14984.38,16046.42,17374.88,,,
1513897200,2017-12-21 23:00:00,15349.95,15527.63,15190.19,15492.64,11292564.67097754,BTCUSD,-438.440435,-438.808425,0.367991,45.32,,,,,,-2.770981,-2.744953,-0.026028,,15019.04,16013.68,17339.19,,,
1513900800,2017-12-22 00:00:00,15514.03,15699.34,14750.0,14848.98,12426358.40439425,BTCUSD,-448.653272,-440.777395,-7.875878,38.76,,,,,,-2.848511,-2.765664,-0.082846,,15037.18,15948.08,17297.47,,,
1513904400,2017-12-22 01:00:00,14848.99,14999.98,13823.0,14330.0,20304277.39967621,BTCUSD,-492.94204,-451.210324,-41.731716,34.43,,,,,,-3.150749,-2.842681,-0.308068,,14989.91,15849.16,17247.84,,,
1513908000,2017-12-22 02:00:00,14350.0,14738.99,13801.0,14098.98,19667065.42200359,BTCUSD,-540.452589,-469.058777,-71.393812,32.68,,,,,,-3.479899,-2.970125,-0.509774,,14903.91,15747.94,17199.75,,,
1513911600,2017-12-22 03:00:00,14076.02,14199.98,13000.0,13780.0,40192924.1743355,BTCUSD,-596.962648,-494.639551,-102.323097,30.38,,,,,,-3.876126,-3.151325,-0.7248,,14755.77,15638.13,17158.63,,,
1513915200,2017-12-22 04:00:00,13789.0,14649.0,13621.53,14379.99,26538932.80768405,BTCUSD,-586.571468,-513.025934,-73.545533,39.06,,,,,,-3.827451,-3.28655,-0.5409,,14610.77,15537.29,17120.63,,,
1513918800,2017-12-22 05:00:00,14380.0,14465.94,13610.0,13842.86,19686093.35727778,BTCUSD,-614.593631,-533.339474,-81.254158,34.87,,,,,,-4.039243,-3.437089,-0.602154,,14396.21,15415.0,17076.23,,,
1513922400,2017-12-22 06:00:00,13875.66,14210.0,13355.0,13355.0,22180263.95153649,BTCUSD,-668.462009,-560.363981,-108.098028,31.56,,,,,,-4.433434,-3.636358,-0.797077,,14090.83,15277.48,17023.55,,,
1513926000,2017-12-22 07:00:00,13388.22,13388.22,12200.0,12726.45,41187026.75403798,BTCUSD,-753.189518,-598.929088,-154.26043,27.89,,,,,,-5.05375,-3.919836,-1.133914,,13787.61,15100.5,16963.21,,,
1513929600,2017-12-22 08:00:00,12726.45,13500.0,12400.0,13167.68,21677668.58717991,BTCUSD,-775.790279,-634.301326,-141.488953,33.72,,,,,,-5.250699,-4.186009,-1.06469,,13621.57,14945.65,16905.1,,,
1513933200,2017-12-22 09:00:00,13167.7,13830.0,13133.74,13415.68,20057188.86815257,BTCUSD,-764.873037,-660.415669,-104.457369,36.81,,,,,,-5.21233,-4.391273,-0.821057,,13523.95,14811.42,16849.3,,,
1513936800,2017-12-22 10:00:00,13432.01,14331.38,13133.75,13819.41,13128926.42879809,BTCUSD,-715.396759,-671.411887,-43.984872,41.59,,,,,,-4.896297,-4.492278,-0.404019,,13529.58,14698.88,16801.25,,,
1513940400,2017-12-22 11:00:00,13819.41,13920.0,12958.96,13456.0,12216590.66228103,BTCUSD,-697.470595,-676.623628,-20.846967,38.75,,,,,,-4.801723,-4.554167,-0.247556,,13397.58,14579.13,16746.24,,,
1513944000,2017-12-22 12:00:00,13449.1,13724.93,13200.0,13389.0,7814577.0571946,BTCUSD,-680.822226,-677.463348,-3.358878,38.23,,,,,,-4.714429,-4.586219,-0.12821,,13332.75,14455.05,16692.79,,,
1513947600,2017-12-22 13:00:00,13389.0,13399.99,12001.0,12020.04,25686891.5211568,BTCUSD,-769.224761,-695.81563,-73.40913,29.53,,,,,,-5.393566,-4.747689,-0.645878,,13142.04,14275.93,16624.78,,,
1513951200,2017-12-22 14:00:00,12020.04,12488.0,10961.0,11999.97,42619977.72594323,BTCUSD,-831.320937,-722.916692,-108.404245,29.43,,,,,,-5.898259,-4.977803,-0.920456,,13038.25,14115.53,16552.79,,,
1513954800,2017-12-22 15:00:00,11980.53,13274.0,11600.04,12660.27,28791964.07723585,BTCUSD,-817.824541,-741.898261,-75.926279,37.37,,,,,,-5.846566,-5.151555,-0.695011,,12965.77,14002.94,16487.13,,,
1513958400,2017-12-22 16:00:00,12696.5,12780.0,11800.01,12567.08,20155982.28771107,BTCUSD,-805.364463,-754.591502,-50.772961,36.74,,,,,,-5.801144,-5.281473,-0.519671,,12844.54,13929.63,16426.13,,,
1513962000,2017-12-22 17:00:00,12567.08,13020.67,12301.01,12821.51,11597863.37490186,BTCUSD,-766.127941,-756.89879,-9.229151,39.72,,,,,,-5.549948,-5.335168,-0.21478,,12701.98,13832.49,16368.29,,,
1513965600,2017-12-22 18:00:00,12829.15,13500.0,12500.0,13383.0,11159803.17307584,BTCUSD,-681.865049,-741.892041,60.026993,45.79,,,,,,-4.950725,-5.25828,0.307555,,12691.55,13778.93,16314.88,,,
1513969200,2017-12-22 19:00:00,13390.0,13580.0,12650.0,13178.0,11321383.37627783,BTCUSD,-624.429847,-718.399603,93.969755,44.05,,,,,,-4.548268,-5.116277,0.568009,,12661.41,13719.61,16261.43,,,
1513972800,2017-12-22 20:00:00,13178.0,14100.0,13050.02,14086.95,11696823.22883783,BTCUSD,-499.805916,-674.680865,174.874949,52.65,,,,,,-3.633505,-4.819723,1.186218,,12956.68,13695.05,16215.5,,,
1513976400,2017-12-22 21:00:00,14086.94,14299.99,13555.0,13840.1,11167174.29792667,BTCUSD,-416.162029,-622.977098,206.815069,50.39,,,,,,-3.02405,-4.460588,1.436538,,13219.56,13655.98,16170.85,,,
1513980000,2017-12-22 22:00:00,13840.09,14649.99,13821.26,14599.98,8945889.84172985,BTCUSD,-285.269273,-555.435533,270.16626,56.58,,,,,,-2.063604,-3.981192,1.917587,,13496.66,13624.17,16130.55,,,
1513983600,2017-12-22 23:00:00,14569.06,14600.02,12840.0,13326.61,17288287.93893761,BTCUSD,-281.04641,-500.557708,219.511299,46.18,,,,,,-2.038488,-3.592651,1.554163,,13605.16,13543.45,16077.4,,,
1513987200,2017-12-23 00:00:00,13326.61,13911.0,13000.0,13500.01,12298952.33619064,BTCUSD,-260.702612,-452.586689,191.884077,47.59,,,,,,-1.89385,-3.252891,1.35904,,13702.09,13463.74,16026.37,,,
1513990800,2017-12-23 01:00:00,13514.43,13750.0,13201.0,13621.59,6900614.99054376,BTCUSD,-232.09408,-408.488167,176.394087,48.61,,,,,,-1.687335,-2.93978,1.252444,,13736.18,13414.65,15975.28,,,
1513994400,2017-12-23 02:00:00,13621.6,14210.0,13621.59,13800.0,8441315.08837372,BTCUSD,-192.802904,-365.351115,172.54821,50.14,,,,,,-1.401347,-2.632093,1.230746,,13825.03,13393.45,15924.2,,,
1513998000,2017-12-23 03:00:00,13800.0,14300.0,13730.01,14284.95,8596965.32360539,BTCUSD,-121.136565,-316.508205,195.371639,54.14,,,,,,-0.877967,-2.281268,1.403301,,13853.32,13400.89,15879.4,,,
1514001600,2017-12-23 04:00:00,14284.95,14300.0,13800.02,13885.02,6962067.29977323,BTCUSD,-95.510498,-272.308663,176.798165,50.54,,,,,,-0.69191,-1.963396,1.271486,,13859.74,13405.09,15832.33,,,
1514005200,2017-12-23 05:00:00,13885.02,14110.0,13255.01,13488.39,8658322.00055457,BTCUSD,-105.984657,-239.043862,133.059205,47.19,,,,,,-0.76909,-1.724535,0.955445,,13700.94,13369.42,15780.39,,,
1514008800,2017-12-23 06:00:00,13488.39,13570.09,12978.18,13492.61,7813708.2838004,BTCUSD,-112.646466,-213.764383,101.117917,47.23,,,,,,-0.8187,-1.543368,0.724668,,13724.65,13355.41,15727.5,,,
1514012400,2017-12-23 07:00:00,13492.52,13950.0,13416.61,13609.25,7424558.34695317,BTCUSD,-107.277496,-192.467006,85.189509,48.39,,,,,,-0.780309,-1.390756,0.610448,,13740.26,13365.58,15676.16,,,
1514016000,2017-12-23 08:00:00,13609.25,13975.0,13570.03,13729.0,5059372.77516921,BTCUSD,-92.295796,-172.432764,80.136967,49.63,,,,,,-0.671405,-1.246886,0.575481,,13755.6,13405.68,15626.01,,,
1514019600,2017-12-23 09:00:00,13729.0,13969.99,13480.0,13945.93,5372058.86652539,BTCUSD,-62.201236,-150.386458,88.185222,51.87,,,,,,-0.451997,-1.087908,0.635911,,13776.45,13436.81,15579.61,,,
1514023200,2017-12-23 10:00:00,13945.94,14221.35,13622.89,14155.01,7386764.13347872,BTCUSD,-21.235284,-124.556223,103.320939,53.99,,,,,,-0.153984,-0.901123,0.747139,,13757.89,13466.39,15535.09,,,
1514026800,2017-12-23 11:00:00,14155.42,14650.0,14055.18,14642.99,9506188.06445912,BTCUSD,50.029724,-89.639034,139.668758,58.59,,,,,,0.361128,-0.648673,1.009801,,13866.17,13499.33,15494.92,,,
1514030400,2017-12-23 12:00:00,14640.0,14650.0,14012.0,14255.0,8783254.63674957,BTCUSD,74.343223,-56.842583,131.185806,53.97,,,,,,0.535481,-0.411842,0.947323,,13975.68,13531.29,15454.72,,,
1514034000,2017-12-23 13:00:00,14255.0,14450.0,14168.21,14429.88,6717943.39387339,BTCUSD,106.495586,-24.174949,130.670535,55.67,,,,,,0.764839,-0.176506,0.941345,,14109.58,13572.93,15430.25,,,
1514037600,2017-12-23 14:00:00,14432.12,14859.0,14420.0,14815.0,8545229.06204013,BTCUSD,161.194383,12.898918,148.295465,59.23,,,,,,1.152217,0.089239,1.062978,,14281.83,13684.72,15405.66,,,
1514041200,2017-12-23 15:00:00,14815.0,14950.0,13920.0,14218.39,12215708.98084994,BTCUSD,154.619772,41.243088,113.376683,52.23,,,,,,1.103886,0.292168,0.811718,,14351.74,13773.46,15372.0,,,
1514044800,2017-12-23 16:00:00,14218.39,14741.91,13963.13,14730.0,9097539.828773,BTCUSD,188.518868,70.698244,117.820624,56.93,,,,,,1.340777,0.50189,0.838887,,14463.75,13856.25,15344.63,,,
1514048400,2017-12-23 17:00:00,14730.0,14760.0,14200.01,14471.47,7170983.33734938,BTCUSD,192.30615,95.019825,97.286325,54.04,,,,,,1.364757,0.674463,0.690294,,14508.96,13932.43,15323.38,,,
1514052000,2017-12-23 18:00:00,14471.47,14619.99,14201.08,14312.9,4275833.07240927,BTCUSD,180.432412,112.102343,68.330069,52.28,,,,,,1.278999,0.79537,0.483628,,14461.81,13992.08,15294.57,,,
1514055600,2017-12-23 19:00:00,14300.02,14516.08,14300.02,14434.01,3663647.63363277,BTCUSD,178.734613,125.428797,53.305816,53.52,,,,,,1.264794,0.889255,0.375539,,14487.38,14034.12,15260.85,,,
1514059200,2017-12-23 20:00:00,14434.0,14788.95,14350.0,14700.02,3990276.84055147,BTCUSD,196.587737,139.660585,56.927152,56.22,,,,,,1.386997,0.988804,0.398193,,14525.97,14095.0,15228.63,,,
1514062800,2017-12-23 21:00:00,14700.02,14888.0,14608.15,14801.98,4366682.74086945,BTCUSD,216.468473,155.022163,61.446311,57.24,,,,,,1.522263,1.095495,0.426768,,14524.11,14123.6,15197.21,,,
1514066400,2017-12-23 22:00:00,14820.99,14900.0,14302.0,14305.16,5615999.74243342,BTCUSD,189.945307,162.006791,27.938515,50.99,,,,,,1.335154,1.143427,0.191727,,14536.51,14142.21,15163.71,,,
1514070000,2017-12-23 23:00:00,14351.0,14584.6,13234.56,13300.0,15895698.55310755,BTCUSD,86.816725,146.968778,-60.152053,41.18,,,,,,0.613206,1.037383,-0.424177,,14332.22,14090.21,15123.02,,,
1514073600,2017-12-24 00:00:00,13300.0,13750.42,12652.0,13199.99,18751611.63325933,BTCUSD,-2.949391,116.985144,-119.934535,40.35,,,,,,-0.020937,0.825719,-0.846656,,14150.58,14085.14,15088.93,,,
1514077200,2017-12-24 01:00:00,13170.0,13740.0,12745.01,13000.0,17886109.49264658,BTCUSD,-89.198976,75.74832,-164.947296,38.67,,,,,,-0.636845,0.533206,-1.170052,,13963.02,14065.14,15051.96,,,
1514080800,2017-12-24 02:00:00,12999.98,13016.73,12100.0,12157.98,23860520.91674128,BTCUSD,-222.926611,16.013334,-238.939945,32.53,,,,,,-1.60732,0.105101,-1.712421,,13637.88,14006.6,15000.07,,,
1514084400,2017-12-24 03:00:00,12179.93,13449.99,12100.0,13271.05,20896556.41124721,BTCUSD,-236.366592,-34.462651,-201.903941,44.97,,,,,,-1.709688,-0.257857,-1.451831,,13433.74,13985.44,14971.06,,,
1514088000,2017-12-24 04:00:00,13271.05,13537.29,12723.49,13070.2,18842792.98136494,BTCUSD,-260.225078,-79.615137,-180.609941,43.42,,,,,,-1.889905,-0.584267,-1.305639,,13186.34,13936.85,14940.0,,,
1514091600,2017-12-24 05:00:00,13098.41,13448.59,13064.73,13436.29,14824919.4878426,BTCUSD,-246.748335,-113.041776,-133.706558,47.02,,,,,,-1.795245,-0.826462,-0.968783,,13062.22,13918.9,14901.98,,,
1514095200,2017-12-24 06:00:00,13443.14,13783.13,13313.0,13660.15,13712506.67127265,BTCUSD,-215.519908,-133.537403,-81.982506,49.15,,,,,,-1.568752,-0.97492,-0.593832,,13113.67,13925.77,14871.27,,,
1514098800,2017-12-24 07:00:00,13667.39,13819.99,13228.0,13252.12,13175941.22254832,BTCUSD,-221.146527,-151.059227,-70.087299,45.55,,,,,,-1.613939,-1.102724,-0.511215,,13121.11,13916.15,14835.88,,,
1514102400,2017-12-24 08:00:00,13228.0,13600.0,13071.16,13580.01,11837763.2136817,BTCUSD,-196.87819,-160.22302,-36.65517,48.79,,,,,,-1.437778,-1.169735,-0.268043,,13203.97,13914.98,14808.4,,,
1514106000,2017-12-24 09:00:00,13580.01,13599.79,12767.0,12875.01,11686921.52212229,BTCUSD,-231.860227,-174.550461,-57.309765,42.88,,,,,,-1.700775,-1.275943,-0.424832,,13306.4,13880.82,14774.86,,,
1514109600,2017-12-24 10:00:00,12875.0,12945.87,12367.0,12730.13,16781416.01510317,BTCUSD,-268.182902,-193.27695,-74.905953,41.76,,,,,,-1.976909,-1.416136,-0.560773,,13229.13,13832.19,14738.25,,,
1514113200,2017-12-24 11:00:00,12730.13,12750.0,11866.38,12345.89,21768934.629138,BTCUSD,-324.236247,-219.468809,-104.767438,38.86,,,,,,-2.406133,-1.614136,-0.791998,,13125.66,13759.82,14691.69,,,
1514116800,2017-12-24 12:00:00,12345.89,12360.0,11640.0,12218.77,20126680.77937313,BTCUSD,-374.598313,-250.49471,-124.103603,37.93,,,,,,-2.799202,-1.851149,-0.948054,,12951.73,13662.86,14644.38,,,
1514120400,2017-12-24 13:00:00,12218.77,12900.0,12200.0,12899.89,18989289.89701878,BTCUSD,-355.452486,-271.486265,-83.966221,45.51,,,,,,-2.663246,-2.013568,-0.649678,,12843.12,13608.65,14600.52,,,
1514124000,2017-12-24 14:00:00,12898.64,13140.0,12599.87,13002.61,15563262.59309575,BTCUSD,-328.207265,-282.830465,-45.3768,46.57,,,,,,-2.463814,-2.103617,-0.360196,,12807.47,13551.56,14557.59,,,
1514127600,2017-12-24 15:00:00,13002.67,13187.94,12250.0,12543.07,15261216.19601725,BTCUSD,-339.779503,-294.220273,-45.55923,42.58,,,,,,-2.561768,-2.195248,-0.366521,,12659.34,13460.68,14505.6,,,
1514131200,2017-12-24 16:00:00,12540.0,12999.82,12500.0,12700.72,13135200.64924235,BTCUSD,-332.397871,-301.855792,-30.542079,44.34,,,,,,-2.514016,-2.259001,-0.255015,,12634.44,13399.98,14463.27,,,
1514134800,2017-12-24 17:00:00,12700.82,12877.0,12525.25,12549.97,11788879.79766269,BTCUSD,-334.852172,-308.455068,-26.397104,42.98,,,,,,-2.542146,-2.31563,-0.226516,,12608.7,13312.78,14418.11,,,
1514138400,2017-12-24 18:00:00,12524.99,12600.0,12326.42,12346.55,11891090.7663934,BTCUSD,-349.186315,-316.601318,-32.584998,41.15,,,,,,-2.663333,-2.385171,-0.278162,,12608.8,13227.78,14376.11,,,
1514142000,2017-12-24 19:00:00,12346.52,12410.0,12030.0,12264.33,9523117.97011922,BTCUSD,-362.996298,-325.880314,-37.115985,40.4,,,,,,-2.781971,-2.464531,-0.31744,,12615.31,13145.84,14336.35,,,
1514145600,2017-12-24 20:00:00,12264.32,12949.88,12166.61,12760.0,11796708.78016212,BTCUSD,-330.138749,-326.732001,-3.406748,46.71,,,,,,-2.534299,-2.478484,-0.055815,,12595.32,13078.88,14294.97,,,
1514149200,2017-12-24 21:00:00,12760.01,12850.0,12460.03,12604.99,9767595.17347177,BTCUSD,-312.99886,-323.985373,10.986513,45.1,,,,,,-2.408503,-2.464488,0.055985,,12538.52,12995.07,14252.6,,,
1514152800,2017-12-24 22:00:00,12604.0,13149.99,12542.17,13041.0,11783898.33308578,BTCUSD,-261.221809,-311.43266,50.210851,50.28,,,,,,-2.009562,-2.373503,0.363941,,12609.65,12924.64,14214.81,,,
1514156400,2017-12-24 23:00:00,13054.79,13570.0,12982.67,13500.0,12056654.47041866,BTCUSD,-181.063472,-285.358822,104.295351,55.09,,,,,,-1.388943,-2.176591,0.787648,,12723.83,12892.43,14181.47,,,
1514160000,2017-12-25 00:00:00,13500.0,13650.0,13301.0,13401.82,7416356.96102998,BTCUSD,-124.029977,-253.093053,129.063076,53.89,,,,,,-0.949464,-1.931166,0.981701,,12845.53,12896.5,14152.4,,,
1514163600,2017-12-25 01:00:00,13443.12,13449.0,12980.69,13370.0,6981276.1757589,BTCUSD,-80.470516,-218.568546,138.09803,53.48,,,,,,-0.614942,-1.667921,1.052979,,12991.73,12903.3,14122.69,,,
1514167200,2017-12-25 02:00:00,13370.01,13398.15,12812.35,13003.0,13284399.38666945,BTCUSD,-74.702043,-189.795245,115.093202,48.9,,,,,,-0.571128,-1.448562,0.877434,,13097.26,12903.42,14087.48,,,
1514170800,2017-12-25 03:00:00,13003.01,13287.67,12912.15,12957.55,10843987.18487329,BTCUSD,-72.95692,-166.42758,93.47066,48.35,,,,,,-0.558172,-1.270484,0.712312,,13125.48,12935.4,14048.64,,,
1514174400,2017-12-25 04:00:00,12969.22,13550.0,12708.0,13409.98,13984964.36429797,BTCUSD,-34.666959,-140.075456,105.408497,53.93,,,,,,-0.264718,-1.069331,0.804613,,13240.48,12940.96,14016.12,,,
1514178000,2017-12-25 05:00:00,13409.98,13446.58,13195.0,13365.95,11359744.897647,BTCUSD,-7.785001,-113.617365,105.832364,53.32,,,,,,-0.059356,-0.867336,0.80798,,13286.9,12952.79,13984.21,,,
1514181600,2017-12-25 06:00:00,13376.4,13690.64,13350.0,13532.99,13332595.61687425,BTCUSD,26.690208,-85.55585,112.246059,55.36,,,,,,0.203018,-0.653265,0.856283,,13291.61,12956.66,13950.18,,,
1514185200,2017-12-25 07:00:00,13533.0,13650.0,13420.0,13561.14,11722432.71778807,BTCUSD,55.642122,-57.316256,112.958378,55.71,,,,,,0.422253,-0.438161,0.860415,,13314.37,12952.7,13916.46,,,
1514188800,2017-12-25 08:00:00,13580.0,13880.75,13449.98,13864.27,12757004.50012083,BTCUSD,101.872458,-25.478513,127.350971,59.42,,,,,,0.77011,-0.196507,0.966617,,13384.98,12977.19,13886.88,,,
1514192400,2017-12-25 09:00:00,13874.31,13970.0,13600.0,13625.01,9353462.8590223,BTCUSD,117.845599,3.186309,114.659289,55.47,,,,,,0.888885,0.020571,0.868314,,13473.84,12978.99,13851.26,,,
